topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SW,69340,208020,6,3,9,0.1194,0.0001,0.105093856,24.65248764,0.5665,0.0006,4,4,280,0.7671,6091,0.0878,594,1.6274,1.886,55.8259
SW,69340,624060,18,15,22,0.3558,0.0003,0.210187712,8.468445807,0.6655,0.0003,15,10,67,0.1836,25990,0.3748,200,0.5479,11.8324,81.1804
SW,69340,554720,16,12,19,0.3155,0.0002,0.198920522,9.166369144,0.6601,0.0013,13,9,76,0.2082,23530,0.3393,213,0.5836,9.5564,75.2534
SW,69340,1248120,36,31,41,0.716,0.0005,0.276494552,5.841896803,0.6864,-0.0003,32,19,40,0.1096,32856,0.4738,166,0.4548,39.4276,113.3482
SW,69340,762740,22,18,27,0.4359,0.0003,0.229383981,7.491076635,0.6729,-0.0007,19,12,57,0.1562,28279,0.4078,186,0.5096,16.1499,87.1762
SW,69340,1317460,38,34,42,0.7553,0.0005,0.281666652,5.705595619,0.6871,0.0002,34,20,38,0.1041,33708,0.4861,171,0.4685,44.3719,118.6353
SW,69340,1109440,32,27,36,0.6355,0.0005,0.265227362,6.164261524,0.6837,-0.0002,29,17,43,0.1178,32280,0.4655,176,0.4822,32.2937,107.6001
SW,69340,346700,10,7,13,0.1952,0.0001,0.153959716,13.46603253,0.6291,-0.0029,8,6,125,0.3425,15103,0.2178,266,0.7288,4.0841,64.7236
SW,69340,485380,14,10,18,0.2759,0.0002,0.186146835,10.1020398,0.6528,0.0006,12,8,86,0.2356,22005,0.3173,218,0.5973,7.3972,73.0101
SW,69340,1386800,40,35,46,0.7889,0.0006,0.286573397,5.582445212,0.6886,0.0002,36,21,38,0.1041,32983,0.4757,171,0.4685,49.1387,122.6444
SW,69340,277360,8,5,11,0.1559,0.0001,0.132613681,17.00884757,0.6071,0.0013,6,5,168,0.4603,11977,0.1727,323,0.8849,2.8733,60.5164
SW,69340,693400,20,16,24,0.4011,0.0003,0.220266557,7.926044088,0.6695,-0.0003,17,11,62,0.1699,27334,0.3942,197,0.5397,14.6787,85.1383
SW,69340,832080,24,20,28,0.4707,0.0003,0.237707537,7.133539786,0.6763,0.0023,21,13,54,0.1479,29516,0.4257,184,0.5041,19.107,92.9153
SW,65936,1120912,34,29,39,0.6868,0.0005,0.272338137,5.956580527,0.6849,-0.0005,31,18,41,0.1123,31240,0.4738,171,0.4685,33.7059,105.571
SW,65936,857168,26,21,31,0.5133,0.0004,0.246551687,6.789527203,0.6787,0.0012,23,15,51,0.1397,28542,0.4329,177,0.4849,20.7605,91.9527
SW,65936,395616,12,9,15,0.2362,0.0002,0.172230036,11.34555087,0.6433,-0.0003,10,8,99,0.2712,18775,0.2847,228,0.6247,5.2609,65.4258
SW,65936,989040,30,25,35,0.5883,0.0005,0.260307028,6.317122617,0.6828,0.0002,27,16,46,0.126,29628,0.4493,177,0.4849,26.8572,98.3761
SW,65936,923104,28,24,33,0.5569,0.0004,0.253675198,6.536116293,0.6803,-0.0016,25,15,49,0.1342,29481,0.4471,186,0.5096,23.7487,95.4716
SW,65936,197808,6,4,9,0.1201,0.0001,0.105602363,24.46247684,0.5664,0.003,4,4,261,0.7151,6727,0.102,562,1.5397,1.8082,54.0144
SW,65936,593424,18,14,22,0.3599,0.0003,0.211204726,8.410461472,0.6652,0.0018,15,10,68,0.1863,23432,0.3554,196,0.537,11.3527,76.6582
SW,65936,527488,16,12,19,0.3185,0.0002,0.199883018,9.102485182,0.6598,0.003,13,9,75,0.2055,22275,0.3378,199,0.5452,9.1057,72.1602
SW,65936,1186848,36,32,41,0.7158,0.0005,0.277832399,5.805976131,0.6863,0.0001,32,19,40,0.1096,31343,0.4754,171,0.4685,37.7215,113.0504
SW,65936,725296,22,18,26,0.4349,0.0003,0.230493878,7.441341459,0.6731,0.0009,19,12,57,0.1562,26960,0.4089,187,0.5123,15.7968,85.9612
SW,65936,1252784,38,33,43,0.756,0.0006,0.283029525,5.670806144,0.6874,0.0007,34,20,39,0.1068,31929,0.4842,172,0.4712,42.151,112.8565
SW,65936,1054976,32,27,37,0.6412,0.0005,0.266510691,6.125657364,0.6836,-0.0003,28,17,44,0.1205,30632,0.4646,171,0.4685,30.7117,103.8125
SW,65936,329680,10,7,13,0.1991,0.0002,0.154704665,13.36597941,0.6287,-0.0017,8,6,126,0.3452,15425,0.2339,267,0.7315,3.7688,63.3602
SW,65936,461552,14,11,17,0.2808,0.0002,0.187047525,10.03024808,0.6527,0.0013,12,8,84,0.2301,21034,0.319,217,0.5945,6.8971,70.7664
SW,65936,1318720,40,35,45,0.7957,0.0006,0.287960011,5.548675844,0.6883,0.0001,36,21,37,0.1014,32217,0.4886,163,0.4466,45.7564,116.9114
SW,65936,263744,8,5,11,0.16,0.0001,0.133255346,16.87954704,0.6065,-0.0003,6,5,168,0.4603,10546,0.1599,322,0.8822,2.6854,58.5262
SW,65936,659360,20,16,24,0.4013,0.0003,0.221332338,7.872640713,0.6695,0.0019,17,12,62,0.1699,25788,0.3911,189,0.5178,14.1922,81.1551
SW,65936,791232,24,20,28,0.4689,0.0004,0.238857709,7.086814393,0.6766,-0.0011,21,13,54,0.1479,27816,0.4219,182,0.4986,18.4316,88.9475
SW,63839,1085263,34,29,38,0.6721,0.0005,0.273186856,5.932775201,0.685,0.0011,31,18,41,0.1123,29903,0.4684,178,0.4877,33.7318,103.994
SW,63839,829907,26,21,30,0.5135,0.0004,0.247320045,6.761227272,0.6787,-0.0008,23,14,50,0.137,28036,0.4392,176,0.4822,20.2923,89.0708
SW,63839,383034,12,9,15,0.2347,0.0002,0.172766777,11.29243177,0.6431,-0.0001,10,7,102,0.2795,16523,0.2588,238,0.6521,5.042,65.3821
SW,63839,957585,30,25,34,0.5983,0.0005,0.261118254,6.291376451,0.6822,-0.0003,27,16,44,0.1205,29269,0.4585,178,0.4877,26.4049,97.0997
SW,63839,893746,28,24,33,0.5624,0.0004,0.254465756,6.509187619,0.6801,-0.0007,25,15,47,0.1288,28539,0.447,177,0.4849,22.7321,92.3213
SW,63839,191517,6,4,9,0.1189,0.0001,0.105931464,24.34076888,0.5669,-0.0022,4,4,262,0.7178,6305,0.0988,557,1.526,1.6933,52.2841
SW,63839,574551,18,14,22,0.3587,0.0003,0.211862928,8.373343166,0.6647,-0.0014,15,10,68,0.1863,23952,0.3752,199,0.5452,11.6141,72.9733
SW,63839,510712,16,12,20,0.3187,0.0003,0.200505938,9.061590413,0.6598,0.0017,14,9,76,0.2082,21977,0.3443,203,0.5562,9.02,71.5918
SW,63839,1149102,36,31,42,0.7224,0.0006,0.278698241,5.782978984,0.6862,-0.0005,32,19,40,0.1096,30039,0.4705,167,0.4575,36.4077,105.8852
SW,63839,702229,22,19,26,0.4321,0.0003,0.231212193,7.40950314,0.6733,-0.0003,19,12,57,0.1562,26213,0.4106,183,0.5014,14.9422,81.3325
SW,63839,1212941,38,33,43,0.751,0.0006,0.283911563,5.648532914,0.6879,0.0016,34,20,38,0.1041,30986,0.4854,173,0.474,40.799,109.2854
SW,63839,1021424,32,27,37,0.6376,0.0005,0.26734125,6.100942882,0.6836,0.0009,29,17,43,0.1178,29639,0.4643,173,0.474,29.8525,99.3716
SW,63839,319195,10,7,14,0.2032,0.0002,0.15518679,13.3019253,0.6284,0,8,6,122,0.3342,13938,0.2183,259,0.7096,3.6767,60.1998
SW,63839,446873,14,10,18,0.2794,0.0002,0.187630444,9.984290942,0.6526,-0.0002,11,8,85,0.2329,19969,0.3128,211,0.5781,6.7159,67.558
SW,63839,1276780,40,36,45,0.7986,0.0006,0.288857415,5.527055436,0.6884,0.0008,36,21,37,0.1014,31246,0.4895,170,0.4658,44.7117,112.8991
SW,63839,255356,8,5,11,0.1603,0.0001,0.133670625,16.79675665,0.6065,-0.0032,6,5,170,0.4658,10812,0.1694,324,0.8877,2.5398,57.1854
SW,63839,638390,20,16,25,0.3954,0.0003,0.222022102,7.838454576,0.6702,0.001,17,11,61,0.1671,25145,0.3939,186,0.5096,13.2435,78.452
SW,63839,766068,24,20,28,0.4741,0.0004,0.239602089,7.056902404,0.6762,0,21,13,53,0.1452,26615,0.4169,185,0.5068,17.6018,86.5725
SW,67991,1155847,34,29,39,0.6707,0.0005,0.271537075,5.979235758,0.6852,0.0004,30,18,41,0.1123,32142,0.4727,168,0.4603,36.2821,110.5626
SW,67991,883883,26,21,31,0.521,0.0004,0.245826474,6.816461078,0.6783,0.0009,23,14,50,0.137,29497,0.4338,176,0.4822,21.9996,95.6497
SW,67991,407946,12,9,15,0.2428,0.0002,0.171723434,11.39610671,0.6423,-0.0008,10,7,101,0.2767,18497,0.2721,241,0.6603,5.4761,68.7231
SW,67991,1019865,30,26,34,0.5952,0.0004,0.259541355,6.341625453,0.6822,-0.0004,27,16,44,0.1205,31100,0.4574,179,0.4904,27.7328,102.7419
SW,67991,951874,28,24,32,0.564,0.0004,0.252929032,6.561744818,0.6802,-0.0005,25,16,48,0.1315,30400,0.4471,180,0.4932,24.4084,101.6105
SW,67991,203973,6,4,9,0.1188,0.0001,0.105291742,24.57826076,0.5666,-0.0017,4,4,278,0.7616,6785,0.0998,563,1.5425,1.8592,56.9035
SW,67991,611919,18,14,21,0.3626,0.0003,0.210583483,8.445789364,0.6647,-0.0004,15,10,69,0.189,25500,0.375,202,0.5534,11.8055,80.9394
SW,67991,543928,16,12,20,0.3155,0.0002,0.199295078,9.141407487,0.66,-0.0018,13,9,76,0.2082,23945,0.3522,202,0.5534,9.3904,75.9362
SW,67991,1223838,36,31,40,0.7172,0.0005,0.277015176,5.827861997,0.6863,0,33,19,40,0.1096,32510,0.4782,177,0.4849,40.0089,114.314
SW,67991,747901,22,19,27,0.4447,0.0003,0.229815898,7.471643565,0.6728,0.0004,19,12,57,0.1562,27600,0.4059,189,0.5178,15.9245,88.4281
SW,67991,1291829,38,33,43,0.7615,0.0006,0.282197015,5.692002857,0.687,0.0005,34,20,38,0.1041,33118,0.4871,171,0.4685,44.5858,118.2632
SW,67991,1087856,32,28,37,0.6315,0.0005,0.26572677,6.14917808,0.6842,0.001,29,18,43,0.1178,31239,0.4595,176,0.4822,32.8518,106.9761
SW,67991,339955,10,7,14,0.2004,0.0001,0.154249613,13.42693971,0.6284,0.0021,8,7,132,0.3616,15655,0.2303,268,0.7342,4.3263,64.147
SW,67991,475937,14,10,17,0.281,0.0002,0.186497339,10.07398838,0.6529,-0.0017,12,9,88,0.2411,21569,0.3172,218,0.5973,7.4283,71.17
SW,67991,1359820,40,35,45,0.8044,0.0006,0.287112999,5.569251085,0.6884,-0.0006,36,21,37,0.1014,32929,0.4843,170,0.4658,47.5607,120.1792
SW,67991,271964,8,5,11,0.1584,0.0001,0.132863385,16.95832993,0.6063,0.0042,6,5,162,0.4438,12220,0.1797,318,0.8712,2.7604,61.5856
SW,67991,679910,20,16,24,0.4013,0.0003,0.220681306,7.905177649,0.6697,-0.0009,17,11,63,0.1726,26693,0.3926,187,0.5123,14.1627,84.2944
SW,67991,815892,24,20,29,0.4813,0.0004,0.238155127,7.115282821,0.6756,0.002,21,13,53,0.1452,29063,0.4275,191,0.5233,18.4896,90.5908
SW,64427,1095259,34,30,39,0.6757,0.0005,0.272945557,5.939522715,0.6854,-0.0001,30,18,42,0.1151,30146,0.4679,172,0.4712,33.4428,103.6777
SW,64427,837551,26,22,31,0.5163,0.0004,0.247101594,6.769248631,0.6781,-0.0028,23,14,51,0.1397,28410,0.441,194,0.5315,20.0121,88.2561
SW,64427,386562,12,9,16,0.2378,0.0002,0.172614176,11.3074878,0.6429,0.0026,10,7,99,0.2712,18180,0.2822,230,0.6301,5.0417,64.9801
SW,64427,966405,30,25,35,0.6029,0.0005,0.260887615,6.298674029,0.6821,0.0001,26,16,45,0.1233,29613,0.4596,170,0.4658,26.0077,97.5199
SW,64427,901978,28,24,33,0.5464,0.0004,0.254240993,6.51682034,0.681,0.0003,24,15,48,0.1315,28845,0.4477,177,0.4849,23.3927,94.2216
SW,64427,193281,6,4,9,0.1168,0.0001,0.105837898,24.37527125,0.5673,0.0025,4,4,256,0.7014,5395,0.0837,617,1.6904,1.8958,52.3603
SW,64427,579843,18,14,21,0.3593,0.0003,0.211675795,8.383863869,0.6649,0.0008,15,10,70,0.1918,24127,0.3745,201,0.5507,12.1251,75.7784
SW,64427,515416,16,11,20,0.3108,0.0002,0.200328836,9.073181492,0.6606,0.0014,13,10,77,0.211,22100,0.343,201,0.5507,8.8703,71.7471
SW,64427,1159686,36,31,41,0.7157,0.0006,0.278452074,5.789497449,0.6863,0.0011,32,19,40,0.1096,30758,0.4774,168,0.4603,37.3194,107.5391
SW,64427,708697,22,18,26,0.4421,0.0003,0.23100797,7.418527352,0.6726,-0.0005,19,12,56,0.1534,26329,0.4087,187,0.5123,15.2565,82.8126
SW,64427,1224113,38,33,43,0.7552,0.0006,0.283660791,5.654846211,0.6875,-0.0009,34,20,39,0.1068,31056,0.482,167,0.4575,41.3233,110.8042
SW,64427,1030832,32,27,36,0.6469,0.0005,0.267105114,6.107948065,0.6835,0.0005,29,17,43,0.1178,29699,0.461,173,0.474,30.2007,99.2142
SW,64427,322135,10,7,13,0.1967,0.0002,0.155049717,13.32008105,0.6292,0.0012,8,6,130,0.3562,13800,0.2142,270,0.7397,3.7137,60.9949
SW,64427,450989,14,11,17,0.2758,0.0002,0.187464714,9.997316905,0.6525,-0.0008,12,8,85,0.2329,19147,0.2972,215,0.589,6.7167,68.9978
SW,64427,1288540,40,36,45,0.785,0.0006,0.288602275,5.533183714,0.6886,0.0011,36,21,38,0.1041,31463,0.4884,170,0.4658,45.5625,113.7652
SW,64427,257708,8,5,11,0.159,0.0001,0.133552557,16.82022404,0.6062,0.0016,6,5,166,0.4548,10991,0.1706,321,0.8795,2.5493,56.7321
SW,64427,644270,20,16,24,0.3914,0.0003,0.221825996,7.848144218,0.67,-0.0004,17,11,61,0.1671,25070,0.3891,190,0.5205,13.3067,78.7574
SW,64427,773124,24,20,28,0.4773,0.0004,0.239390455,7.065380653,0.6766,0.0008,21,13,53,0.1452,26915,0.4178,182,0.4986,17.3296,85.085
SW,61104,1038768,34,29,39,0.6739,0.0006,0.274345161,5.900610532,0.6851,0.0002,30,18,41,0.1123,28870,0.4725,169,0.463,33.1598,98.443
SW,61104,794352,26,21,30,0.5212,0.0004,0.248368675,6.722991762,0.6779,-0.0001,22,14,49,0.1342,26837,0.4392,181,0.4959,19.5296,83.9354
SW,61104,366624,12,8,15,0.2405,0.0002,0.173499303,11.22066517,0.6427,-0.0018,10,7,96,0.263,17349,0.2839,229,0.6274,4.7483,60.2538
SW,61104,916560,30,25,35,0.5996,0.0005,0.262225388,6.256590337,0.682,0.0001,27,16,45,0.1233,28163,0.4609,176,0.4822,24.4851,92.2218
SW,61104,855456,28,23,34,0.5558,0.0005,0.255544683,6.472804292,0.6805,0.0016,25,15,47,0.1288,27266,0.4462,177,0.4849,21.6206,88.1906
SW,61104,183312,6,3,9,0.1181,0.0001,0.10638061,24.17624828,0.5669,0.0006,4,4,263,0.7205,5908,0.0967,568,1.5562,1.6507,50.378
SW,61104,549936,18,14,22,0.3537,0.0003,0.212761221,8.323195627,0.6659,0.0024,15,10,68,0.1863,21951,0.3592,200,0.5479,10.2938,70.2426
SW,61104,488832,16,12,19,0.3234,0.0003,0.201356077,9.006341008,0.6593,-0.0012,14,10,75,0.2055,20716,0.339,202,0.5534,8.2399,67.7285
SW,61104,1099872,36,31,41,0.7108,0.0006,0.279879913,5.751905892,0.6866,-0.0007,33,19,41,0.1123,29159,0.4772,165,0.4521,34.8012,104.018
SW,61104,672144,22,17,27,0.4367,0.0004,0.232192526,7.366488104,0.6731,0.0013,19,12,58,0.1589,24589,0.4024,186,0.5096,15.1585,77.9109
SW,61104,1160976,38,33,44,0.758,0.0006,0.285115339,5.618437583,0.687,-0.0002,34,20,39,0.1068,29447,0.4819,171,0.4685,39.1042,104.9423
SW,61104,977664,32,28,37,0.6434,0.0005,0.268474769,6.067550244,0.6835,-0.0018,28,17,43,0.1178,28421,0.4651,174,0.4767,28.3285,95.6791
SW,61104,305520,10,7,13,0.2011,0.0002,0.155844777,13.2153801,0.6285,-0.0011,8,6,125,0.3425,13820,0.2262,264,0.7233,3.48,57.6021
SW,61104,427728,14,10,17,0.2775,0.0002,0.188425991,9.922201886,0.6528,-0.0011,11,8,83,0.2274,19757,0.3233,213,0.5836,6.6444,66.5659
SW,61104,1222080,40,35,45,0.7936,0.0007,0.290082162,5.497841836,0.6882,-0.0007,36,21,37,0.1014,29900,0.4893,163,0.4466,44.1086,108.1633
SW,61104,244416,8,5,11,0.1554,0.0001,0.134237384,16.68488147,0.6072,-0.0008,6,5,175,0.4795,9703,0.1588,329,0.9014,2.4172,54.6797
SW,61104,611040,20,16,24,0.4019,0.0003,0.222963469,7.792268053,0.6693,0.0016,17,11,61,0.1671,24118,0.3947,188,0.5151,12.352,74.2994
SW,61104,733248,24,20,28,0.4732,0.0004,0.240617995,7.016489415,0.6761,-0.0006,21,13,53,0.1452,26113,0.4274,185,0.5068,16.4343,82.0402
SW,67187,1142179,34,29,39,0.674,0.0005,0.271847002,5.970448926,0.6853,-0.0001,30,18,42,0.1151,31787,0.4731,174,0.4767,35.1864,106.2407
SW,67187,873431,26,22,30,0.5139,0.0004,0.246107055,6.806014638,0.6784,-0.0013,23,14,50,0.137,29444,0.4382,178,0.4877,21.8403,94.9869
SW,67187,403122,12,9,16,0.2367,0.0002,0.171919436,11.37649828,0.6434,0.0007,10,7,102,0.2795,15912,0.2368,245,0.6712,5.9657,67.0032
SW,67187,1007805,30,25,35,0.6015,0.0004,0.25983759,6.332121966,0.6821,0.0014,26,16,45,0.1233,30680,0.4566,174,0.4767,27.4304,101.2493
SW,67187,940618,28,23,32,0.5578,0.0004,0.25321772,6.551804697,0.6805,-0.0001,25,15,47,0.1288,30144,0.4487,178,0.4877,25.009,102.5658
SW,67187,201561,6,4,9,0.1164,0.0001,0.10541192,24.53335909,0.5674,-0.0026,4,4,274,0.7507,5332,0.0794,631,1.7288,1.7989,54.6858
SW,67187,604683,18,14,22,0.3575,0.0003,0.210823839,8.432087112,0.6653,-0.0008,15,10,69,0.189,25362,0.3775,198,0.5425,11.6385,79.2254
SW,67187,537496,16,12,20,0.3211,0.0002,0.199522549,9.126311097,0.6596,-0.0003,14,9,75,0.2055,23405,0.3484,207,0.5671,9.2898,75.3045
SW,67187,1209366,36,32,41,0.7223,0.0005,0.277331356,5.81937359,0.6859,0.0007,33,19,41,0.1123,32020,0.4766,169,0.463,39.2462,112.7611
SW,67187,739057,22,18,26,0.4406,0.0003,0.230078205,7.459890665,0.6726,0.0017,19,12,58,0.1589,27221,0.4052,182,0.4986,15.6621,86.8944
SW,67187,1276553,38,34,43,0.7517,0.0006,0.282519109,5.683781762,0.6876,-0.0003,35,20,38,0.1041,32295,0.4807,168,0.4603,42.7458,116.9885
SW,67187,1074992,32,27,37,0.6363,0.0005,0.266030066,6.14005554,0.6838,0.0004,28,17,43,0.1178,31182,0.4641,177,0.4849,31.4279,107.6505
SW,67187,335935,10,7,14,0.2008,0.0001,0.154425671,13.40329617,0.6285,0.0002,8,6,126,0.3452,14969,0.2228,262,0.7178,3.9607,65.728
SW,67187,470309,14,10,18,0.2781,0.0002,0.186710204,10.05702331,0.6532,-0.0019,12,8,86,0.2356,21178,0.3152,222,0.6082,6.9763,72.3529
SW,67187,1343740,40,35,44,0.7916,0.0006,0.287440704,5.561271049,0.6883,0,36,21,37,0.1014,32774,0.4878,165,0.4521,48.2052,120.2335
SW,67187,268748,8,5,11,0.1652,0.0001,0.133015033,16.9277749,0.6053,-0.0036,6,5,173,0.474,10971,0.1633,336,0.9205,2.6098,60.372
SW,67187,671870,20,16,24,0.391,0.0003,0.220933187,7.89255792,0.6704,0.0015,17,11,61,0.1671,26153,0.3893,194,0.5315,14.3663,82.836
SW,67187,806244,24,20,28,0.4804,0.0004,0.238426952,7.104241161,0.6754,0.0011,21,13,53,0.1452,28481,0.4239,177,0.4849,18.3621,89.6735
SW,63724,1083308,34,29,38,0.6779,0.0005,0.273234359,5.931448783,0.6854,-0.0019,31,18,41,0.1123,29939,0.4698,166,0.4548,32.4667,102.3186
SW,63724,828412,26,22,31,0.5165,0.0004,0.24736305,6.759650455,0.6783,0.0004,23,14,50,0.137,27644,0.4338,177,0.4849,20.4956,89.3412
SW,63724,382344,12,9,15,0.2388,0.0002,0.172796818,11.28947211,0.643,-0.0017,10,7,104,0.2849,18058,0.2834,234,0.6411,5.0143,65.1891
SW,63724,955860,30,25,34,0.5992,0.0005,0.261163658,6.289941908,0.6819,0.0003,27,16,45,0.1233,29423,0.4617,175,0.4795,25.9096,96.3554
SW,63724,892136,28,23,32,0.5588,0.0004,0.254510004,6.507687197,0.6806,0.001,25,15,48,0.1315,28343,0.4448,178,0.4877,22.7664,93.4509
SW,63724,191172,6,3,9,0.1158,0.0001,0.105949884,24.333986,0.5675,0.0035,4,4,270,0.7397,5813,0.0912,635,1.7397,1.6912,48.5745
SW,63724,573516,18,14,22,0.3531,0.0003,0.211899768,8.371275049,0.6653,-0.0024,15,10,67,0.1836,23743,0.3726,205,0.5616,10.3347,69.8631
SW,63724,509792,16,12,20,0.3145,0.0003,0.200540802,9.059311887,0.66,-0.0017,13,9,75,0.2055,22509,0.3532,206,0.5644,8.2102,67.011
SW,63724,1147032,36,31,40,0.718,0.0006,0.278746702,5.78169759,0.6863,0.0028,33,19,40,0.1096,30153,0.4732,169,0.463,34.6776,101.9469
SW,63724,700964,22,18,27,0.4311,0.0003,0.231252397,7.407729192,0.6735,0,19,12,57,0.1562,25706,0.4034,183,0.5014,14.0672,77.0177
SW,63724,1210756,38,33,43,0.7609,0.0006,0.283960931,5.64729185,0.6873,0,34,20,38,0.1041,30799,0.4833,169,0.463,38.3796,102.9598
SW,63724,1019584,32,27,37,0.6383,0.0005,0.267387736,6.099565815,0.6837,0.0008,29,17,43,0.1178,29887,0.469,176,0.4822,28.9388,94.1232
SW,63724,318620,10,7,13,0.1996,0.0002,0.155213774,13.29835627,0.6285,-0.002,8,6,125,0.3425,14135,0.2218,263,0.7205,3.4876,55.1724
SW,63724,446068,14,11,17,0.279,0.0002,0.187663069,9.981730351,0.6526,0.0015,11,8,85,0.2329,19617,0.3078,221,0.6055,6.2767,63.7418
SW,63724,1274480,40,35,45,0.7777,0.0006,0.288907643,5.52585074,0.6888,0.0005,36,21,37,0.1014,31120,0.4884,167,0.4575,42.9806,106.2171
SW,63724,254896,8,5,11,0.1608,0.0001,0.133693868,16.79214338,0.6063,0.0022,6,6,163,0.4466,10322,0.162,315,0.863,2.371,53.3684
SW,63724,637240,20,16,24,0.3893,0.0003,0.222060708,7.836549823,0.6703,0.0004,17,11,61,0.1671,24330,0.3818,192,0.526,12.9885,73.7443
SW,63724,764688,24,20,29,0.4788,0.0004,0.239643752,7.055235777,0.676,0.0017,21,13,53,0.1452,27255,0.4277,180,0.4932,16.4235,78.572
SW,64442,1095514,34,29,39,0.6691,0.0005,0.272939436,5.939694096,0.6856,0.0012,30,18,42,0.1151,30295,0.4701,173,0.474,32.0687,96.0664
SW,64442,837746,26,22,31,0.517,0.0004,0.247096052,6.769452368,0.6783,0,23,14,49,0.1342,28307,0.4393,172,0.4712,19.1616,84.9351
SW,64442,386652,12,9,15,0.2383,0.0002,0.172610305,11.30787021,0.6431,-0.0026,10,7,99,0.2712,17585,0.2729,246,0.674,4.8039,61.4863
SW,64442,966630,30,25,34,0.5938,0.0005,0.260881764,6.298859382,0.6823,0.0003,27,16,44,0.1205,29558,0.4587,175,0.4795,25.0519,90.7903
SW,64442,902188,28,23,33,0.5648,0.0004,0.254235291,6.517014205,0.6801,-0.0019,25,15,47,0.1288,29143,0.4522,175,0.4795,21.9909,88.4759
SW,64442,193326,6,3,9,0.1198,0.0001,0.105835524,24.37614752,0.5669,0.0015,4,4,273,0.7479,5889,0.0914,589,1.6137,1.6447,47.0925
SW,64442,579978,18,14,22,0.36,0.0003,0.211671048,8.384131088,0.6653,-0.0003,15,10,69,0.189,23720,0.3681,197,0.5397,10.7904,69.6417
SW,64442,515536,16,12,20,0.3175,0.0002,0.200324343,9.073475899,0.6602,-0.0001,13,9,75,0.2055,22767,0.3533,202,0.5534,8.5918,66.3296
SW,64442,1159956,36,30,41,0.7199,0.0006,0.278445829,5.789663012,0.6861,0,32,19,40,0.1096,30798,0.4779,171,0.4685,34.9303,99.6095
SW,64442,708862,22,18,26,0.433,0.0003,0.231002789,7.418756561,0.6736,-0.0002,19,12,57,0.1562,25835,0.4009,185,0.5068,14.1704,77.7073
SW,64442,1224398,38,33,43,0.762,0.0006,0.28365443,5.655006562,0.6874,-0.0012,35,20,38,0.1041,31222,0.4845,166,0.4548,38.9488,105.6457
SW,64442,1031072,32,28,36,0.6453,0.0005,0.267099124,6.10812599,0.6833,0,29,17,43,0.1178,30189,0.4685,172,0.4712,27.9616,93.4054
SW,64442,322210,10,7,14,0.1997,0.0002,0.15504624,13.32054219,0.629,0.0025,8,6,122,0.3342,14953,0.232,253,0.6932,3.4774,57.5108
SW,64442,451094,14,11,18,0.2779,0.0002,0.18746051,9.997647756,0.6528,-0.0021,11,8,84,0.2301,20160,0.3128,215,0.589,6.4668,64.0149
SW,64442,1288840,40,35,45,0.7909,0.0006,0.288595802,5.533339366,0.6882,-0.0005,36,21,37,0.1014,31508,0.4889,164,0.4493,42.9845,108.2324
SW,64442,257768,8,4,11,0.1607,0.0001,0.133549562,16.82082008,0.6066,0.0028,6,5,161,0.4411,10288,0.1596,329,0.9014,2.4161,52.4212
SW,64442,644420,20,16,24,0.3938,0.0003,0.221821021,7.848390329,0.6701,-0.0016,17,11,62,0.1699,25363,0.3936,188,0.5151,12.7208,73.025
SW,64442,773304,24,20,28,0.4757,0.0004,0.239385086,7.065595994,0.676,0.0009,21,13,54,0.1479,27845,0.4321,183,0.5014,16.6065,80.7299
SW,62270,1058590,34,30,39,0.6734,0.0005,0.273843928,5.91448354,0.6852,0.0003,30,18,41,0.1123,29472,0.4733,172,0.4712,30.3448,94.1178
SW,62270,809510,26,21,30,0.518,0.0004,0.247914902,6.739482903,0.678,-0.0004,23,14,50,0.137,27337,0.439,181,0.4959,18.7968,80.588
SW,62270,373620,12,9,16,0.2377,0.0002,0.173182317,11.25161817,0.6431,-0.002,10,8,100,0.274,16199,0.2601,239,0.6548,4.6619,58.87
SW,62270,934050,30,25,35,0.6032,0.0005,0.261746298,6.271593874,0.6816,-0.0006,27,16,45,0.1233,28622,0.4596,174,0.4767,24.9025,87.2563
SW,62270,871780,28,24,32,0.5512,0.0004,0.2550778,6.488496649,0.6808,0.0005,25,16,48,0.1315,27876,0.4477,179,0.4904,20.9819,84.6797
SW,62270,186810,6,4,9,0.123,0.0001,0.106186252,24.2472184,0.5658,-0.0023,4,4,271,0.7425,5449,0.0875,619,1.6959,1.563,46.4823
SW,62270,560430,18,14,22,0.3563,0.0003,0.212372503,8.344824147,0.6656,0.0008,15,10,67,0.1836,23589,0.3788,195,0.5342,10.7037,67.8915
SW,62270,498160,16,13,20,0.3229,0.0003,0.200988197,9.030169919,0.6594,-0.0001,13,9,74,0.2027,21075,0.3384,209,0.5726,8.0063,65.4128
SW,62270,1120860,36,32,41,0.7126,0.0006,0.279368569,5.765308147,0.686,0.001,32,19,40,0.1096,29832,0.4791,169,0.463,35.1998,98.8216
SW,62270,684970,22,18,26,0.4464,0.0004,0.231768307,7.385040515,0.6724,-0.0032,19,12,55,0.1507,25774,0.4139,183,0.5014,14.8301,75.0438
